"id","username","date","time","tweet","replies_count","retweets_count","likes_count","mentions","pos_neg","pos","neg"
482,"realdonaldtrump",2020-03-03,09:34:50,"I was thrilled to be back in the Great city of Charlotte, North Carolina with thousands of hardworking American Patriots who love our Country, cherish our values, respect our laws, and always put AMERICA FIRST! Thank you for a wonderful evening!! #KAG2020 pic.twitter.com/dNJZfRsl9y",4134,19077,79323,"[]","Positive",1.00,0.00
483,"realdonaldtrump",2020-03-03,09:24:53," https://www.pscp.tv/w/cSxXeTEzNTg4Mzh8MVlwSmtRTVFiYm9LanA_xNHYAFL5lgxRktK3jAP3nrwjKrEXnV3Om0mAoyaJ?t=4s …",2074,10188,40180,"[]","Neutral",0.50,0.50
484,"realdonaldtrump",2020-03-03,07:06:03,"WOW! Thank you, just landed, see everyone soon! #KAG2020?? pic.twitter.com/QGdfIsOp4u",6494,19021,88832,"[]","Positive",1.00,0.00
485,"realdonaldtrump",2020-03-03,05:47:49,"Departing for the Great State of North Carolina! pic.twitter.com/BjnyTnnHUt",4465,10488,57620,"[]","Positive",0.77,0.23
486,"realdonaldtrump",2020-03-03,05:32:54,"They are staging a coup against Bernie!",23695,27108,148995,"[]","Positive",0.75,0.25
487,"realdonaldtrump",2020-03-03,03:55:40,"THANK YOU! https://www.breitbart.com/tech/2020/03/01/florida-am-student-donald-trump-deserves-credit-for-progress-at-historically-black-colleges/ …",4916,13291,54907,"[]","Positive",0.90,0.10
488,"realdonaldtrump",2020-03-03,03:55:07,"Michelle @FischbachMN7 is running for Congress in Minnesota. Michelle will protect the unborn, is Strong on Crime & Borders, Cutting Taxes, your #2A, Loves our Military, Vets, & will stand w/ our Great Farmers. Michelle has my Complete & Total Endorsement! https://secure.winred.com/MichelleFischbach/website-donations …",1768,9051,29716,"['fischbachmn7']","Positive",0.85,0.15
489,"realdonaldtrump",2020-03-03,03:51:43,"Congresswoman Kay @GrangerCampaign has worked hard for Texas and been a strong supporter of our #MAGA Agenda. She’s strong on #2A and Securing our Border and is 100% pro-life. Kay has my Complete and Total Endorsement! https://secure.winred.com/kaygranger/donate …",1613,8666,29542,"['grangercampaign']","Negative",0.18,0.82
490,"realdonaldtrump",2020-03-03,03:48:04,"THANK YOU @BillCassidy for all of your support with our #MAGA Agenda. You are doing an outstanding job representing the people of Louisiana & the U.S.A. You have my Complete and Total Endorsement! #KAG2020 https://twitter.com/BillCassidy/status/1230189738742685698 …",1040,7745,28461,"['billcassidy']","Positive",0.95,0.05
491,"realdonaldtrump",2020-03-03,01:01:23,"The only people in favor of Mini Mike continuing with his hapless campaign are me and his political consultants, who are getting richer and richer by the day!",8112,14466,82280,"[]","Positive",0.98,0.02
492,"realdonaldtrump",2020-03-03,00:43:33,".@FoxNews is working hard pushing the Radical Left, Do Nothing Democrats. They want to be, unlike their competitors, @CNN & MSDNC (Comcast), Fair & Balanced. When will they ever learn. The Radical Left never even gave @FoxNews permission to partake in their low rated debates!",6957,13127,53186,"['foxnews', 'cnn']","Negative",0.00,1.00
493,"realdonaldtrump",2020-03-02,23:16:34,"....competitive disadvantage. We should be leading, not following!",2681,8872,38014,"[]","Neutral",0.54,0.46
494,"realdonaldtrump",2020-03-02,23:16:33,"As usual, Jay Powell and the Federal Reserve are slow to act. Germany and others are pumping money into their economies. Other Central Banks are much more aggressive. The U.S. should have, for all of the right reasons, the lowest Rate. We don’t, putting us at a.....",5779,15651,62747,"[]","Neutral",0.34,0.66
495,"realdonaldtrump",2020-03-02,22:19:23,"Jack Welch, former Chairman and CEO of GE, a business legend, has died. There was no corporate leader like “neutron” Jack. He was my friend and supporter. We made wonderful deals together. He will never be forgotten. My warmest sympathies to his wonderful wife & family!",3993,15710,81463,"[]","Positive",0.98,0.02
496,"realdonaldtrump",2020-03-02,20:55:20,"I was criticized by the Democrats when I closed the Country down to China many weeks ahead of what almost everyone recommended. Saved many lives. Dems were working the Impeachment Hoax. They didn’t have a clue! Now they are fear mongering. Be calm & vigilant!",18432,36387,160181,"[]","Positive",0.99,0.01
497,"realdonaldtrump",2020-03-02,20:42:49,"“Ever since (Mini Mike) Bloomberg’s bad debate performances, his support has dropped.” @abcnews  Dropped a lot. Only his highly paid consultants, who are laughing all the way to the bank, still support him...And by the way, he did not poll well as mayor in handling crisis!",4094,11265,49538,"['abcnews']","Negative",0.01,0.99
498,"realdonaldtrump",2020-03-02,20:26:23,"I am meeting with the major pharmaceutical companies today at the White House about progress on a vaccine and cure. Progress being made!",12570,20424,102853,"[]","Negative",0.02,0.98
499,"realdonaldtrump",2020-03-02,10:33:02,"“The Democrat Party is a field of lightweights in complete disarray.” @kayleighmcenany @JudgeJeanine",4240,8480,38886,"['kayleighmcenany', 'judgejeanine']","Neutral",0.39,0.61
500,"realdonaldtrump",2020-03-02,10:31:32,"Gallup Poll numbers on the handling of this situation are outstanding, the best. Thank you! https://twitter.com/realDonaldTrump/status/1234211248373403648 …",5534,11868,49189,"[]","Positive",1.00,0.00
501,"realdonaldtrump",2020-03-02,10:12:12,"Watch Mark Levin interview of Charlie Kirk tonight at 11:00 P.M. on @FoxNews. Amazing!!!  And, while you’re at it, go get Charlie’s new book, “The MAGA Doctrine: The Only Ideas That Will Win the Future”...This is a really GREAT book. Support Charlie Kirk!",4986,14297,63360,"['foxnews']","Positive",1.00,0.00
502,"realdonaldtrump",2020-03-02,09:10:07,"Sleepy Eyes Chuck Todd is not at the top of his game! Thank you. https://twitter.com/ErinMPerrine/status/1234156399430635522 …",2822,7858,31800,"[]","Positive",0.85,0.15
503,"realdonaldtrump",2020-03-02,09:07:58,"Sleepy Joe Biden also said that guns killed 150 million Americans last year, wants to win Georgia on Super Tuesday (not up), and got his speaking location wrong again! https://twitter.com/FrancisBrennan/status/1234123094865928193 …",4889,11904,41079,"[]","Negative",0.00,1.00
504,"realdonaldtrump",2020-03-02,08:56:40,"Thank you! https://twitter.com/kayleighmcenany/status/1234168112804761600 …",2150,12856,53473,"[]","Positive",0.90,0.10
505,"realdonaldtrump",2020-03-02,08:54:07,"Thank you. I love you too! https://twitter.com/kayleighmcenany/status/1234206530217660417 …",2427,19500,90640,"[]","Positive",0.95,0.05
506,"realdonaldtrump",2020-03-02,08:46:51,"The Black community brilliantly turned their backs on Mini Mike because they know he is a pandering phony who never did right by them! https://twitter.com/jakevcrandall/status/1234179493717213184 …",6391,15686,59574,"[]","Positive",0.90,0.10
507,"realdonaldtrump",2020-03-02,08:08:40,"Mini Mike Bloomberg didn’t bring NYC back, as he said in his fake ad. It was @RudyGiuliani who brought NYC back and who also, with his endorsement, got Mini Mike elected (with barely a thank you). A boring mayor who the people couldn’t stand!",7600,19015,75162,"['rudygiuliani']","Neutral",0.64,0.36
508,"realdonaldtrump",2020-03-02,07:43:34,"Pete Buttigieg is OUT. All of his SuperTuesday votes will go to Sleepy Joe Biden. Great timing. This is the REAL beginning of the Dems taking Bernie out of play - NO NOMINATION, AGAIN!",22299,28429,126518,"[]","Neutral",0.41,0.59
509,"realdonaldtrump",2020-03-02,05:13:29,"People are disgusted and embarrassed by the Fake News Media, as headed by the @nytimes, @washingtonpost, @comcast & MSDNC, @ABC, @CBSNews and more. They no longer believe what they see and read, and for good reason. Fake News is, indeed, THE ENEMY OF THE PEOPLE!",35320,34807,119895,"['nytimes', 'washingtonpost', 'comcast', 'abc', 'cbsnews']","Positive",0.82,0.18
510,"realdonaldtrump",2020-03-02,05:00:52,"“Who better than @RepRatcliffe, who got to the bottom of the FISAGATE & RUSSIAGATE HOAX. It makes a lot of sense to put John Ratcliffe in there (DNI).The Senate should quickly approve him. @DevinNunes @MariaBartiromo  John will do a great job for the American people!",4320,14921,54621,"['repratcliffe', 'devinnunes', 'mariabartiromo']","Positive",1.00,0.00
511,"realdonaldtrump",2020-03-02,04:17:46,"A Poll in today’s New York Post says that 77% of “U.S. adults have confidence in their government’s ability to handle the Coronavirus (Number One), compared to other health threats.” 64% for Zika, 58% for Ebola. Others way down on list. Our professionals are doing a great job!",15039,22851,99161,"[]","Positive",1.00,0.00
512,"realdonaldtrump",2020-03-01,23:11:11,"The food is GREAT at Sammy’s Mexican Grill in Phoenix, Arizona. Congratulations to Betty & Jorge Rivas on doing such a wonderful job. I will try hard to stop by the next time I am in Phoenix. Support Sammy’s! @foxandfriends",10953,31379,127097,"['foxandfriends']","Positive",1.00,0.00
513,"realdonaldtrump",2020-03-01,21:31:59,"Coronavirus: In addition to screening travelers “prior to boarding” from certain designated high risk countries, or areas within those countries, they will also be screened when they arrive in America. Thank you! @VP @SecAzar @CDCgov @CDCDirector",9441,17853,70834,"['vp', 'secazar', 'cdcgov', 'cdcdirector']","Positive",0.99,0.01
514,"realdonaldtrump",2020-03-01,21:23:38,".....a very dark and lonely path! Your reputation will never be the same!",3913,8980,41338,"[]","Negative",0.09,0.91
515,"realdonaldtrump",2020-03-01,21:23:34,"Mini Mike Bloomberg’s consultants and so-called “advisors”(how did that advice work out? Don’t ask!), are on the “gravy train” and all making a fortune for themselves pushing Mini hard, when they knew he never had what it takes. Don’t pay them anymore Mike, they led you down....",6438,14575,69017,"[]","Negative",0.03,0.97
516,"realdonaldtrump",2020-03-01,13:39:39,"I would find it hard to believe that failed presidential candidates Tom Steyer, or Mini Mike Bloombeg, would contribute to the Democrat Party, even against me, after the way they have been treated - laughed at & mocked. The real politicians ate them up and spit them out!",15113,18524,90833,"[]","Negative",0.05,0.95
517,"realdonaldtrump",2020-03-01,13:30:08,"Tom Steyer who, other than Mini Mike Bloomberg, spent more dollars for NOTHING than any candidate in history, quit the race today proclaiming how thrilled he was to be a part of the the Democrat Clown Show. Go away Tom and save whatever little money you have left!",7575,16326,79324,"[]","Neutral",0.33,0.67
518,"realdonaldtrump",2020-03-01,12:49:32,"Congratulations to Sleepy Joe Biden!",8514,11310,78844,"[]","Neutral",0.50,0.50
519,"realdonaldtrump",2020-03-01,12:45:36,"Democrats are working hard to destroy the name and reputation of Crazy Bernie Sanders, and take the nomination away from him!",10517,16495,90382,"[]","Neutral",0.47,0.53
520,"realdonaldtrump",2020-03-01,08:16:33,"Sleepy Joe Biden’s victory in the South Carolina Democrat Primary should be the end of Mini Mike Bloomberg’s Joke of a campaign. After the worst debate performance in the history of presidential debates,  Mini Mike now has Biden split up his very few voters, taking many away!",15537,18335,89951,"[]","Negative",0.00,1.00
521,"realdonaldtrump",2020-03-01,07:42:15,"THE BEST IS YET TO COME! pic.twitter.com/C0RicMRP0Z",7948,27923,91710,"[]","Neutral",0.39,0.61
522,"realdonaldtrump",2020-03-01,07:10:24,"Dana, you are the real deal! pic.twitter.com/nAGDnP1RDp",3346,24164,102970,"[]","Neutral",0.45,0.55
523,"realdonaldtrump",2020-03-01,07:02:38,"THANK YOU @CPAC! #CPAC2020 pic.twitter.com/Qf2zIk0FOj",1812,8850,35855,"['cpac']","Positive",0.90,0.10
524,"realdonaldtrump",2020-03-01,07:00:54," https://www.pscp.tv/w/cSrkGzFvTlFsTFJub1dwUXd8MXpxSlZsb2d5V21LQo7D4WaA32x9vKqQSltzgvSF0XvBYjs2aIgK9Q6EtA1i?t=17s …",1713,9093,34271,"[]","Neutral",0.50,0.50
525,"realdonaldtrump",2020-03-01,06:58:19," https://www.pscp.tv/w/cSrj6TFvTlFsTFJub1dwUXd8MVlwS2tRTWJBbW9Kat9MgNMD3I8FxgMKPqlx_GpLP7r6JqIt9QRu72rL-gfz?t=1m8s …",2370,8302,31837,"[]","Neutral",0.50,0.50
526,"realdonaldtrump",2020-03-01,01:02:35,"I will be having a 1:30 P.M. Press Conference at the White House to discuss the latest CoronaVirus developments. Thank you!",23146,21028,117713,"[]","Neutral",0.48,0.52
527,"realdonaldtrump",2020-03-01,00:19:16,"THANK YOU SOUTH CAROLINA! pic.twitter.com/7i5BYCQfg8",4771,17794,82113,"[]","Positive",0.90,0.10
528,"realdonaldtrump",2020-02-29,11:42:38," pic.twitter.com/REhbRVEcC0",3343,11182,36519,"[]","Neutral",0.50,0.50
529,"realdonaldtrump",2020-02-29,11:39:20," pic.twitter.com/L00A2IM766",4406,11798,38651,"[]","Neutral",0.50,0.50
530,"realdonaldtrump",2020-02-29,11:25:32,"South Carolina was GREAT. A BIG & REALLY ENTHUSIASTIC CROWD!",6668,14984,89568,"[]","Positive",0.97,0.03
531,"realdonaldtrump",2020-02-29,11:00:18,"A so-called reporter named @JohnJHarwood, who bombed so badly in the 2016 Presidential Debates that I thought he was going to be immediately fired (a Mini Mike type performance), is now with Fake News @CNN. A total loser!",10777,12921,58666,"['johnjharwood', 'cnn']","Negative",0.05,0.95
532,"realdonaldtrump",2020-02-29,10:43:24,"I hope we can get Admiral @RonnyJackson4TX of Texas, who served our Country so well, into the runoff election in #TX13! Ronny is strong on Crime and Borders, GREAT for our Military and Vets, and will protect your #2A. Get out and vote for Ronny on Tuesday, March 3rd!",3465,16962,58010,"['ronnyjackson4tx']","Positive",1.00,0.00
533,"realdonaldtrump",2020-02-29,10:00:33,"Thank you to all of the incredible Law Enforcement Officers in South Carolina tonight. We love you! pic.twitter.com/yoqjwFzqQA",5077,25576,128861,"[]","Positive",1.00,0.00
534,"realdonaldtrump",2020-02-29,09:58:27,"It was my great honor to be back in South Carolina tonight, with thousands of hardworking American Patriots who believe in Faith, Family, God and Country. Thank you for a beautiful evening! #KAG2020 https://www.pscp.tv/w/cSm8FDEzNTg4Mzh8MXZBR1JCZVFwUVZHbKppyW52y3jC6I4rOBC_gdjAXhpTJy8xEsOUv1XAGAj1?t=1s …",4800,16590,65212,"[]","Positive",1.00,0.00
535,"realdonaldtrump",2020-02-29,06:24:23,"I am pleased to announce the nomination of @RepRatcliffe (Congressman John Ratcliffe) to be Director of National Intelligence (DNI). Would have completed process earlier, but John wanted to wait until after IG Report was finished. John is an outstanding man of great talent!",13910,25874,95412,"['repratcliffe']","Positive",1.00,0.00
536,"realdonaldtrump",2020-02-29,06:20:09,"On my way to the Great State of South Carolina. See everyone soon! #MAGA #KAG pic.twitter.com/cjzElGNyDN",4361,13153,56671,"[]","Positive",0.93,0.07
537,"realdonaldtrump",2020-02-29,05:01:05,"Nobody fights harder for Montana than @SteveDaines. Steve is a close friend of mine, a STRONG Conservative, and a tremendous supporter of our #MAGA Agenda. He is strong on Crime & Borders, GREAT for our Military & Vets, & will protect your #2A. Steve has my Complete Endorsement!",3450,10750,41098,"['stevedaines']","Neutral",0.71,0.29
538,"realdonaldtrump",2020-02-29,04:28:00,"The Dems are working hard to take the prized nomination away from Bernie. Back room politics, which Bernie is not very good at. His people will not let it happen again!",8150,13259,64547,"[]","Negative",0.02,0.98
539,"realdonaldtrump",2020-02-29,04:25:06,"Mini Mike is getting slammed. His debates were, perhaps, the worst in presidential debating history. A total phony who disavowed “Stop & Frisk” after swearing by it for years, and even recently. He horribly overused it, & then dropped when running as a Dem. A total phony!",8975,15579,69082,"[]","Negative",0.01,0.99
540,"realdonaldtrump",2020-02-29,04:03:18,"We strongly stand with Terrence! https://twitter.com/BrandonBeckham_/status/1233264253605253120 …",5009,26211,81112,"[]","Neutral",0.50,0.50
541,"realdonaldtrump",2020-02-29,03:31:19," pic.twitter.com/xbuiZAdsR7  https://twitter.com/realDonaldTrump/status/1233403109038346246 …",4234,12604,46751,"[]","Neutral",0.50,0.50
542,"realdonaldtrump",2020-02-28,23:30:09,"“You go around Pennsylvania and you see Trump signs everywhere. The Donald Trump situation is bigger than the Reagan Revolution. Donald Trump has inspired us.” @RjHarris15  WHP580",9819,13836,56713,"['rjharris15']","Neutral",0.61,0.39
543,"realdonaldtrump",2020-02-28,23:24:01,"Worst Polls, just like in 2016 when they were so far off the mark, are the @FoxNews Polls. Why doesn’t Fox finally get a competent Polling Company?",12257,13206,65800,"['foxnews']","Negative",0.04,0.96
544,"realdonaldtrump",2020-02-28,22:54:51,"To the people of South Carolina, Tom Steyer is a joke, laughed at by everyone, a total incompetent. He made money in coal, now he “hates” coal. Did you see him fawning over Crazy Bernie? Has no chance, a loser for South Carolina, doesn’t deserve your vote!",15683,18432,92384,"[]","Negative",0.14,0.86
545,"realdonaldtrump",2020-02-28,22:46:31,"Will be in the Great State of South Carolina tonight, 7:00 P.M., for a really BIG Rally. Best place to be is a Trump Rally. See you later!",9240,15788,75444,"[]","Positive",0.96,0.04
546,"realdonaldtrump",2020-02-28,14:13:04,"“Federal Court Deals Major Blow To Sanctuary Cities.” @FoxNews  In other words, there will be no more Federal Tax Dollars to States & Cities that will not cooperate with Federal Law Enforcement (ICE). This is BIG NEWS! Funds will be cut off immediately. MAKE AMERICA GREAT AGAIN!",11806,31678,113546,"['foxnews']","Negative",0.04,0.96
547,"realdonaldtrump",2020-02-28,13:43:14,"The Do Nothing Democrats were busy wasting time on the Immigration Hoax, & anything else they could do to make the Republican Party look bad, while I was busy calling early BORDER & FLIGHT closings, putting us way ahead in our battle with Coronavirus. Dems called it VERY wrong!",12910,21716,88526,"[]","Negative",0.06,0.94
548,"realdonaldtrump",2020-02-28,13:05:02,"So, the Coronavirus, which started in China and spread to various countries throughout the world, but very slowly in the U.S. because President Trump closed our border, and ended flights, VERY EARLY, is now being blamed, by the Do Nothing Democrats, to be the fault of “Trump”.",32379,34566,158067,"[]","Positive",0.81,0.19
549,"realdonaldtrump",2020-02-28,12:37:43,"So nice! https://twitter.com/thehill/status/1233215564455256064 …",4482,13997,58572,"[]","Positive",0.82,0.18
550,"realdonaldtrump",2020-02-28,11:41:19,"“Diagnosis positive: @CNN is infected with Trump Derangement Syndrome. I’m calling out CNN for irresponsibly politicizing what should be a unifying battle against a virus that doesn’t choose sides.” @trish_regan @FoxNews  Like I say, they are Fake News!",10567,24197,88679,"['cnn', 'trish_regan', 'foxnews']","Negative",0.04,0.96
551,"realdonaldtrump",2020-02-28,11:16:28,"Word is that Mini Mike Bloomberg performed so poorly in the two debates, that he is thinking about dropping out of the Democrat Primary. The fact is, he was not true to himself, and the public was able to quickly figure him out. Not a good experience for Mini Mike!",9991,17794,94313,"[]","Positive",0.96,0.04
552,"realdonaldtrump",2020-02-28,10:39:20,"Congratulations and thank you to our great Vice President & all of the many professionals doing such a fine job at CDC & all other agencies on the Coronavirus situation. Only a very small number in U.S., & China numbers look to be going down. All countries working well together!",12258,20751,97852,"[]","Positive",1.00,0.00
553,"realdonaldtrump",2020-02-28,09:53:59,"“Anti-Trump Network @CNN doing whatever it can to stoke a national Coronavirus panic. The far left Network pretty much ignoring anyone who they interview who doesn’t blame President Trump.” @trish_regan @FoxNews Media refuses to discuss the great job our professionals are doing!",13718,21663,78696,"['cnn', 'trish_regan', 'foxnews']","Positive",1.00,0.00
554,"realdonaldtrump",2020-02-27,21:34:46," https://www.donaldjtrump.com/events/north-charleston-sc-feb-28-2020/ …",13084,13949,50284,"[]","Neutral",0.50,0.50
555,"realdonaldtrump",2020-02-27,14:02:56,"They spied on my campaign! https://twitter.com/Jim_Jordan/status/1232686838864846848 …",17853,28875,104336,"[]","Neutral",0.50,0.50
556,"realdonaldtrump",2020-02-27,13:21:30,".@RepKevinBrady (R) of Texas-08 loves Texas & our Country. He has been a GREAT Congressman & supporter of #MAGA. Strong on Crime, Border, Military, Vets and your 2A, he is the best Tax Cutter in D.C. Kevin has my Complete & Total Endorsement. Vote on March 3rd. Thank you!",3173,14317,53447,"['repkevinbrady']","Positive",1.00,0.00
557,"realdonaldtrump",2020-02-27,09:51:36," https://www.pscp.tv/w/cScX0DFvTlFsTFJub1dwUXd8MXJteFBBd1BYQVZLTlZMr4KPvDjWH6BXHb7T7pE07sX-QOVgwIdZ3wHqSP1c?t=7m22s …",7807,13296,50209,"[]","Neutral",0.50,0.50
558,"realdonaldtrump",2020-02-27,03:02:15,"Nancy has allowed her District to go down more than any other in the USA! Hardly even recognizable. https://twitter.com/DeAnna4Congress/status/1228408023120404480 …",9349,28446,90501,"[]","Neutral",0.71,0.29
559,"realdonaldtrump",2020-02-27,00:20:43,"My two great friends. Proud of you both! https://twitter.com/DiamondandSilk/status/1150453619323363328 …",5418,20908,101709,"[]","Positive",0.95,0.05
560,"realdonaldtrump",2020-02-27,00:17:52,"Eric, I can live with that! https://twitter.com/ericbolling/status/1232495792167870465 …",4210,6234,34953,"[]","Neutral",0.51,0.49
561,"realdonaldtrump",2020-02-27,00:15:57,"Piers, I like you too! https://twitter.com/piersmorgan/status/1232505576678141953 …",3187,10268,57278,"[]","Neutral",0.54,0.46
562,"realdonaldtrump",2020-02-26,21:51:13,"Big Rally in the Great State of South Carolina on Friday. See you there!",9243,18344,90520,"[]","Positive",0.99,0.01
563,"realdonaldtrump",2020-02-26,21:41:24,"“Every poll you look at shows that Black support for President Trump is growing.” @RealCandaceO @MariaBartiromo",5765,12480,57702,"['realcandaceo', 'mariabartiromo']","Positive",0.79,0.21
564,"realdonaldtrump",2020-02-26,21:35:32,"Big Story, Big Win - Except in the Fake News, which won’t cover it! https://twitter.com/GOPChairwoman/status/1232512668533239808 …",3348,18635,62036,"[]","Neutral",0.45,0.55
565,"realdonaldtrump",2020-02-26,21:24:23,"....during a debate). Pocahontas was mean, & undisciplined, mostly aiming at Crazy Bernie and Mini Mike. They don’t know how to handle her, but I know she is a “chocker”. Steyer was a disaster who, along with Mini, are setting records in $’s per vote. Just give me an opponent!",8880,12663,55629,"[]","Positive",1.00,0.00
566,"realdonaldtrump",2020-02-26,21:24:17,"Crazy, chaotic Democrat Debate last night. Fake News said Biden did well, even though he said half of our population was shot to death. Would be OVER for most. Mini Mike was weak and unsteady, but helped greatly by his many commercials (which are not supposed to be allowed....",6238,19194,80230,"[]","Negative",0.17,0.83
567,"realdonaldtrump",2020-02-26,21:03:27,"I will be having a News Conference at the White House, on this subject, today at 6:00 P.M. CDC representatives, and others, will be there. Thank you!",7420,13442,47598,"[]","Positive",0.97,0.03
568,"realdonaldtrump",2020-02-26,21:03:21,"Low Ratings Fake News MSDNC (Comcast) & @CNN are doing everything possible to make the Caronavirus look as bad as possible, including panicking markets, if possible. Likewise their incompetent Do Nothing Democrat comrades are all talk, no action. USA in great shape! @CDCgov.....",28335,20393,73942,"['cnn', 'cdcgov']","Neutral",0.72,0.28
569,"realdonaldtrump",2020-02-26,19:39:45,"Just landed. India was great, trip very successful. Heading to the White House. Meetings and calls scheduled today. @CDCgov, @SecAzar and all doing a great job with respect to Coronavirus! Briefing this afternoon.",7173,17573,98381,"['cdcgov', 'secazar']","Positive",0.97,0.03
570,"realdonaldtrump",2020-02-26,15:19:49,"“U.S. acted on the Coronavirus very, very quickly.” Gordon Chang  @IngrahamAngle",4568,11240,54253,"['ingrahamangle']","Neutral",0.55,0.45
571,"realdonaldtrump",2020-02-26,14:52:41,"Thank you! https://twitter.com/kayleighmcenany/status/1232308313720836096 …",1181,8833,37520,"[]","Positive",0.90,0.10
572,"realdonaldtrump",2020-02-26,14:49:12,"Russia wants him to win! https://twitter.com/LouDobbs/status/1232103923487531008 …",2786,6727,28357,"[]","Neutral",0.51,0.49
573,"realdonaldtrump",2020-02-26,14:47:58,"An absolute disgrace! https://twitter.com/LouDobbs/status/1232107870252130305 …",1955,11031,36273,"[]","Neutral",0.38,0.62
574,"realdonaldtrump",2020-02-26,10:34:31,"52% in the new Rasmussen Poll. 95% Approval Rating in the Republican Party. Thank you!",10590,25486,139123,"[]","Positive",1.00,0.00
575,"realdonaldtrump",2020-02-26,10:29:24,"....Democrats talking point is that we are doing badly. If the virus disappeared tomorrow, they would say we did a really poor, and even incompetent, job. Not fair, but it is what it is. So far, by the way, we have not had one death. Let’s keep it that way!",7317,15769,67031,"[]","Negative",0.02,0.98
576,"realdonaldtrump",2020-02-26,10:29:21,"CDC and my Administration are doing a GREAT job of handling Coronavirus, including the very early closing of our borders to certain areas of the world. It was opposed by the Dems, “too soon”, but turned out to be the correct decision. No matter how well we do, however, the.....",13400,25132,108480,"[]","Positive",1.00,0.00
577,"realdonaldtrump",2020-02-26,06:36:02,"That is because they cover your favorite President relatively well. @CNN & MSDNC are dying in the ratings! https://twitter.com/TVNewsHQ/status/1232419760815603713 …",7643,12944,52478,"['cnn']","Positive",0.99,0.01
578,"realdonaldtrump",2020-02-26,06:00:07,"No surprise! https://twitter.com/jaketapper/status/1231690450945421314 …",3001,12441,51776,"[]","Neutral",0.68,0.32
579,"realdonaldtrump",2020-02-26,04:52:55,"True, but we are getting it all done! https://twitter.com/gr8tjude_08/status/824035002639908865 …",5137,12137,57430,"[]","Neutral",0.57,0.43
580,"realdonaldtrump",2020-02-26,04:43:33,"A total miscarriage of justice! https://twitter.com/Judgenap/status/1230941367460859906 …",4497,11992,44708,"[]","Negative",0.25,0.75
581,"realdonaldtrump",2020-02-26,04:01:29,"There has rarely been a juror so tainted as the forewoman in the Roger Stone case. Look at her background. She never revealed her hatred of “Trump” and Stone. She was totally biased, as is the judge. Roger wasn’t even working on my campaign. Miscarriage of justice. Sad to watch!",20131,23673,95089,"[]","Negative",0.01,0.99
582,"realdonaldtrump",2020-02-25,22:02:15,"Cryin’ Chuck Schumer is complaining, for publicity purposes only, that I should be asking for more money than $2.5 Billion to prepare for Coronavirus. If I asked for more he would say it is too much. He didn’t like my early travel closings. I was right. He is incompetent!",15744,28039,123886,"[]","Neutral",0.73,0.27
583,"realdonaldtrump",2020-02-25,20:58:49," https://www.pscp.tv/w/cSURIzFvTlFsTFJub1dwUXd8MXZPeHdvenJsYnZ4QgQwA4IQZ_FNQ3fNnRkRMPjqMhy-tpNaR_VPW94znXSs?t=9s …",2388,9832,38937,"[]","Neutral",0.50,0.50
584,"realdonaldtrump",2020-02-25,12:09:20,"....on all Trump, or Trump related, matters! While “elections have consequences”, I only ask for fairness, especially when it comes to decisions made by the United States Supreme Court!",6168,13886,59055,"[]","Positive",0.99,0.01
585,"realdonaldtrump",2020-02-25,12:09:20,"“Sotomayor accuses GOP appointed Justices  of being biased in favor of Trump.” @IngrahamAngle @FoxNews  This is a terrible thing to say. Trying to “shame” some into voting her way? She never criticized Justice Ginsberg when she called me a “faker”. Both should recuse themselves..",13599,24633,92772,"['ingrahamangle', 'foxnews']","Negative",0.16,0.84
586,"realdonaldtrump",2020-02-25,10:29:59,"..It has been a scam right from the beginning with the illegally started Mueller Report, FISA, the leaking, lying & more. Schiff should not have access to Intelligence, he is a corrupt pol. “Amazing that they went to Bernie Sanders, but not to President Trump.” @marthamaccallum",3186,11911,44878,"['marthamaccallum']","Positive",0.93,0.07
587,"realdonaldtrump",2020-02-25,10:29:58,"“U.S. Intelligence official overstated assessment of Russian efforts to help Trump.” @FoxNews @GreggJarrett They supposedly told Crazy Bernie that Russia was looking at him, not me. This is all a big scam between Intel and the Democrats. They want Bernie OUT, & hate “Trump”.",5595,18406,69476,"['foxnews', 'greggjarrett']","Neutral",0.40,0.60
588,"realdonaldtrump",2020-02-25,06:19:39,"Spelled @GiannoCaldwell!",2217,6515,32510,"['giannocaldwell']","Neutral",0.50,0.50
589,"realdonaldtrump",2020-02-25,06:08:51,"Great new book just out, “Taken for Granted, How Conservatives Can Win Back Americans That Liberalism Failed”, by Gianni Caldwell, a young winner! He will be at the Ronald Reagan Library, Simi Valley, California, on Thursday at 6 PM, PT. Check it out!",5835,16191,69577,"[]","Positive",1.00,0.00
590,"realdonaldtrump",2020-02-25,05:46:09,"Totally correct! https://twitter.com/realDonaldTrump/status/1232004968783241216 …",1259,8414,45023,"[]","Neutral",0.46,0.54
591,"realdonaldtrump",2020-02-25,05:42:02,"The Coronavirus is very much under control in the USA. We are in contact with everyone and all relevant countries. CDC & World Health have been working hard and very smart. Stock Market starting to look very good to me!",34029,31894,142403,"[]","Positive",1.00,0.00
592,"realdonaldtrump",2020-02-25,05:28:48,"Set up by Schiff’s lies & leaks. Same with the Mueller Witch Hunt 3 years ago! https://twitter.com/Jim_Jordan/status/1231998672981954560 …",3170,16024,56526,"[]","Negative",0.03,0.97
